Country,Region,Area,Species,Average,Rank,% of gardens,,,,,,
Scotland,ESRO,Aberdeen City,Barn_owl,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Black_redstart,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Chiffchaff,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Corn_bunting,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Great_black_backed_gull,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Grey_partridge,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Lapwing,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Lesser_spotted_woodpecker,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Linnet,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Little_owl,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Marsh_tit,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Meadow_pipit,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Moorhen,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Nuthatch,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Raven,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Red_kite,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Red_legged_partridge,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Redpoll,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Reed_bunting,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Ring_necked_parakeet,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Skylark,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Stock_dove,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Tawny_owl,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeen City,Willow_tit,0.00,50,0.0,,,,,,
Scotland,ESRO,Aberdeenshire,Chaffinch,7.78,1,85.4,,,,,,
Scotland,ESRO,Aberdeenshire,House_Sparrow,5.84,2,71.9,,,,,,
Scotland,ESRO,Aberdeenshire,Starling,5.70,3,59.4,,,,,,
Scotland,ESRO,Aberdeenshire,Blackbird,3.98,4,96.2,,,,,,
Scotland,ESRO,Aberdeenshire,Blue_Tit,2.30,5,75.2,,,,,,
Scotland,ESRO,Aberdeenshire,Greenfinch,1.88,6,48.0,,,,,,
Scotland,ESRO,Aberdeenshire,Robin,1.70,7,93.3,,,,,,
Scotland,ESRO,Aberdeenshire,Goldfinch,1.61,8,31.5,,,,,,
Scotland,ESRO,Aberdeenshire,Great_Tit,1.39,9,55.8,,,,,,
Scotland,ESRO,Aberdeenshire,Tree_sparrow,1.27,10,16.8,,,,,,
Scotland,ESRO,Aberdeenshire,Woodpigeon,1.15,11,40.0,,,,,,
Scotland,ESRO,Aberdeenshire,Dunnock,1.10,12,54.0,,,,,,
Scotland,ESRO,Aberdeenshire,Coal_Tit,1.04,13,43.5,,,,,,
Scotland,ESRO,Aberdeenshire,Collared_Dove,0.86,14,33.3,,,,,,
Scotland,ESRO,Aberdeenshire,Carrion_crow,0.83,15,30.8,,,,,,
Scotland,ESRO,Aberdeenshire,Siskin,0.66,16,17.3,,,,,,
Scotland,ESRO,Aberdeenshire,Yellowhammer,0.61,17,15.3,,,,,,
Scotland,ESRO,Aberdeenshire,Jackdaw,0.56,18,17.1,,,,,,
Scotland,ESRO,Aberdeenshire,Pheasant,0.41,19,18.6,,,,,,
Scotland,ESRO,Aberdeenshire,Feral_pigeon,0.33,20,7.3,,,,,,
Scotland,ESRO,Aberdeenshire,Rook,0.32,21,7.0,,,,,,
Scotland,ESRO,Aberdeenshire,Magpie,0.31,22,17.5,,,,,,
Scotland,ESRO,Aberdeenshire,Long_tailed_tit,0.27,23,6.3,,,,,,
Scotland,ESRO,Aberdeenshire,Wren,0.25,24,17.1,,,,,,
Scotland,ESRO,Aberdeenshire,Song_Thrush,0.25,25,17.7,,,,,,
Scotland,ESRO,Aberdeenshire,Great_spotted_woodpecker,0.23,26,16.6,,,,,,
Scotland,ESRO,Aberdeenshire,Brambling,0.21,27,8.5,,,,,,
Scotland,ESRO,Aberdeenshire,Fieldfare,0.20,28,8.0,,,,,,
Scotland,ESRO,Aberdeenshire,Common_gull,0.18,29,4.2,,,,,,
Scotland,ESRO,Aberdeenshire,Herring_gull,0.09,30,2.9,,,,,,
Scotland,ESRO,Aberdeenshire,Buzzard,0.08,31,6.8,,,,,,
Scotland,ESRO,Aberdeenshire,Bullfinch,0.05,32,2.9,,,,,,
Scotland,ESRO,Aberdeenshire,Sparrowhawk,0.05,33,5.1,,,,,,
Scotland,ESRO,Aberdeenshire,Black_headed_gull,0.05,34,1.3,,,,,,
Scotland,ESRO,Aberdeenshire,Redwing,0.05,35,1.8,,,,,,
Scotland,ESRO,Aberdeenshire,Hooded_crow,0.05,36,2.3,,,,,,
Scotland,ESRO,Aberdeenshire,Pied_wagtail,0.05,37,3.8,,,,,,
Scotland,ESRO,Aberdeenshire,Jay,0.04,38,2.6,,,,,,
Scotland,ESRO,Aberdeenshire,Grey_partridge,0.04,39,0.7,,,,,,
Scotland,ESRO,Aberdeenshire,Mistle_thrush,0.03,40,2.9,,,,,,
Scotland,ESRO,Aberdeenshire,Treecreeper,0.03,41,3.1,,,,,,
Scotland,ESRO,Aberdeenshire,Red_legged_partridge,0.03,42,0.8,,,,,,
Scotland,ESRO,Aberdeenshire,Mallard,0.01,43,0.3,,,,,,
Scotland,ESRO,Aberdeenshire,Grey_wagtail,0.01,44,1.0,,,,,,
Scotland,ESRO,Aberdeenshire,Blackcap,0.01,45,1.1,,,,,,
Scotland,ESRO,Aberdeenshire,Redpoll,0.01,46,0.7,,,,,,
Scotland,ESRO,Aberdeenshire,Moorhen,0.01,47,0.6,,,,,,
Scotland,ESRO,Aberdeenshire,Kestrel,0.01,48,1.1,,,,,,
Scotland,ESRO,Aberdeenshire,Stock_dove,0.01,49,0.3,,,,,,
Scotland,ESRO,Aberdeenshire,Grey_heron,0.01,50,1.0,,,,,,
Scotland,ESRO,Aberdeenshire,Raven,0.01,51,0.5,,,,,,
Scotland,ESRO,Aberdeenshire,Reed_bunting,0.01,52,0.6,,,,,,
Scotland,ESRO,Aberdeenshire,Goldcrest,0.00,53,0.3,,,,,,
Scotland,ESRO,Aberdeenshire,Linnet,0.00,54,0.3,,,,,,
Scotland,ESRO,Aberdeenshire,Green_woodpecker,0.00,55,0.3,,,,,,
Scotland,ESRO,Aberdeenshire,Barn_owl,0.00,56,0.2,,,,,,
Scotland,ESRO,Aberdeenshire,Corn_bunting,0.00,56,0.2,,,,,,
Scotland,ESRO,Aberdeenshire,Great_black_backed_gull,0.00,58,0.1,,,,,,
Scotland,ESRO,Aberdeenshire,Red_kite,0.00,58,0.1,,,,,,
Scotland,ESRO,Aberdeenshire,Tawny_owl,0.00,58,0.1,,,,,,
Scotland,ESRO,Aberdeenshire,Meadow_pipit,0.00,61,0.1,,,,,,
Scotland,ESRO,Aberdeenshire,Skylark,0.00,61,0.1,,,,,,
Scotland,ESRO,Aberdeenshire,Waxwing,0.00,61,0.1,,,,,,
Scotland,ESRO,Aberdeenshire,Black_redstart,0.00,64,0.0,,,,,,
Scotland,ESRO,Aberdeenshire,Chiffchaff,0.00,64,0.0,,,,,,
Scotland,ESRO,Aberdeenshire,Lapwing,0.00,64,0.0,,,,,,
Scotland,ESRO,Aberdeenshire,Lesser_black_backed_gull,0.00,64,0.0,,,,,,
Scotland,ESRO,Aberdeenshire,Lesser_spotted_woodpecker,0.00,64,0.0,,,,,,
Scotland,ESRO,Aberdeenshire,Little_owl,0.00,64,0.0,,,,,,
Scotland,ESRO,Aberdeenshire,Marsh_tit,0.00,64,0.0,,,,,,
Scotland,ESRO,Aberdeenshire,Nuthatch,0.00,64,0.0,,,,,,
Scotland,ESRO,Aberdeenshire,Ring_necked_parakeet,0.00,64,0.0,,,,,,
Scotland,ESRO,Aberdeenshire,Willow_tit,0.00,64,0.0,,,,,,
Scotland,ESRO,Angus,House_Sparrow,6.25,1,77.0,,,,,,
Scotland,ESRO,Angus,Blackbird,4.05,2,97.4,,,,,,
Scotland,ESRO,Angus,Starling,4.04,3,55.1,,,,,,
Scotland,ESRO,Angus,Chaffinch,3.67,4,70.5,,,,,,
Scotland,ESRO,Angus,Blue_Tit,2.77,5,82.9,,,,,,
Scotland,ESRO,Angus,Woodpigeon,1.70,6,60.1,,,,,,
Scotland,ESRO,Angus,Robin,1.62,7,93.8,,,,,,
Scotland,ESRO,Angus,Dunnock,1.47,8,62.2,,,,,,
Scotland,ESRO,Angus,Tree_sparrow,1.43,9,14.6,,,,,,
Scotland,ESRO,Angus,Greenfinch,1.17,10,36.4,,,,,,
Scotland,ESRO,Angus,Goldfinch,1.15,11,25.7,,,,,,
Scotland,ESRO,Angus,Great_Tit,1.12,12,47.3,,,,,,
Scotland,ESRO,Angus,Collared_Dove,0.98,13,42.5,,,,,,
Scotland,ESRO,Angus,Coal_Tit,0.93,14,45.1,,,,,,
Scotland,ESRO,Angus,Carrion_crow,0.61,15,24.2,,,,,,
Scotland,ESRO,Angus,Long_tailed_tit,0.51,16,10.7,,,,,,
Scotland,ESRO,Angus,Feral_pigeon,0.49,17,12.3,,,,,,
Scotland,ESRO,Angus,Jackdaw,0.37,18,11.6,,,,,,
Scotland,ESRO,Angus,Pheasant,0.37,19,20.6,,,,,,
Scotland,ESRO,Angus,Great_spotted_woodpecker,0.31,20,23.7,,,,,,
Scotland,ESRO,Angus,Fieldfare,0.26,21,6.3,,,,,,
Scotland,ESRO,Angus,Wren,0.25,22,18.7,,,,,,
Scotland,ESRO,Angus,Rook,0.23,23,5.1,,,,,,
Scotland,ESRO,Angus,Yellowhammer,0.20,24,8.7,,,,,,
Scotland,ESRO,Angus,Common_gull,0.19,25,5.5,,,,,,
Scotland,ESRO,Angus,Song_Thrush,0.16,26,11.9,,,,,,
Scotland,ESRO,Angus,Siskin,0.12,27,4.0,,,,,,
Scotland,ESRO,Angus,Black_headed_gull,0.12,28,2.8,,,,,,
Scotland,ESRO,Angus,Herring_gull,0.11,29,4.0,,,,,,
Scotland,ESRO,Angus,Brambling,0.08,30,2.8,,,,,,
Scotland,ESRO,Angus,Sparrowhawk,0.08,30,8.3,,,,,,
Scotland,ESRO,Angus,Bullfinch,0.07,32,4.3,,,,,,
Scotland,ESRO,Angus,Pied_wagtail,0.06,33,4.4,,,,,,
Scotland,ESRO,Angus,Buzzard,0.05,34,4.0,,,,,,
Scotland,ESRO,Angus,Red_legged_partridge,0.04,35,1.2,,,,,,
Scotland,ESRO,Angus,Magpie,0.04,36,1.7,,,,,,
Scotland,ESRO,Angus,Mistle_thrush,0.03,37,2.8,,,,,,
Scotland,ESRO,Angus,Linnet,0.02,38,0.8,,,,,,
Scotland,ESRO,Angus,Moorhen,0.02,39,1.2,,,,,,
Scotland,ESRO,Angus,Jay,0.02,40,1.6,,,,,,
Scotland,ESRO,Angus,Kestrel,0.01,41,1.2,,,,,,
Scotland,ESRO,Angus,Grey_wagtail,0.01,42,1.2,,,,,,
Scotland,ESRO,Angus,Redwing,0.01,42,0.4,,,,,,
Scotland,ESRO,Angus,Reed_bunting,0.01,42,0.8,,,,,,
Scotland,ESRO,Angus,Blackcap,0.01,45,0.8,,,,,,
Scotland,ESRO,Angus,Grey_heron,0.01,45,0.8,,,,,,
Scotland,ESRO,Angus,Stock_dove,0.01,45,0.4,,,,,,
Scotland,ESRO,Angus,Treecreeper,0.01,45,0.8,,,,,,
Scotland,ESRO,Angus,Hooded_crow,0.00,49,0.4,,,,,,
Scotland,ESRO,Angus,Barn_owl,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Black_redstart,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Chiffchaff,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Corn_bunting,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Goldcrest,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Great_black_backed_gull,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Green_woodpecker,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Grey_partridge,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Lapwing,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Lesser_black_backed_gull,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Lesser_spotted_woodpecker,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Little_owl,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Mallard,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Marsh_tit,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Meadow_pipit,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Nuthatch,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Raven,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Red_kite,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Redpoll,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Ring_necked_parakeet,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Skylark,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Tawny_owl,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Waxwing,0.00,50,0.0,,,,,,
Scotland,ESRO,Angus,Willow_tit,0.00,50,0.0,,,,,,
Scotland,ESRO,Dundee City,House_Sparrow,4.49,1,67.6,,,,,,
Scotland,ESRO,Dundee City,Blackbird,3.22,2,91.6,,,,,,
Scotland,ESRO,Dundee City,Starling,2.36,3,35.2,,,,,,
Scotland,ESRO,Dundee City,Blue_Tit,1.87,4,75.4,,,,,,
Scotland,ESRO,Dundee City,Woodpigeon,1.52,5,65.4,,,,,,
