"","dref","datetime_end","y","m","d","h","min","night","id","met_domain_name","src_id","minAT","maxAT","meanAT"
"600",42001,"2014-12-28 21:00",2014,12,28,21,0,FALSE,4045," AWSDLY",516,-1.7,3.9,1.1
"601",42001,"2014-12-28 21:00",2014,12,28,21,0,FALSE,4058," NCM",56958,-0.8,1.6,0.4
"602",42001,"2014-12-28 21:00",2014,12,28,21,0,FALSE,4065," AWSDLY",529,-0.5,3.9,1.7
"603",42001,"2014-12-28 21:00",2014,12,28,21,0,FALSE,4065," AWSDLY",529,-0.6,3.9,1.65
"604",42001,"2014-12-28 21:00",2014,12,28,21,0,FALSE,4077," AWSDLY",534,-0.1,4.6,2.25
"605",42001,"2014-12-28 21:00",2014,12,28,21,0,FALSE,4077," AWSDLY",534,-0.2,4.6,2.2
"606",42002,"2014-12-29 09:00",2014,12,29,9,0,TRUE,4036," NCM",513,-1,1.1,0.05
"607",42002,"2014-12-29 09:00",2014,12,29,9,0,TRUE,4045," AWSDLY",516,-1.9,2.3,0.2
"608",42002,"2014-12-29 09:00",2014,12,29,9,0,TRUE,4058," NCM",56958,-0.9,0.8,-0.05
"609",42002,"2014-12-29 09:00",2014,12,29,9,0,TRUE,4058," NCM",56958,-0.9,0.9,0
"610",42002,"2014-12-29 09:00",2014,12,29,9,0,TRUE,4065," AWSDLY",529,-0.4,1.1,0.35
"611",42002,"2014-12-29 09:00",2014,12,29,9,0,TRUE,4077," AWSDLY",534,-0.3,1.9,0.8
"612",42002,"2014-12-29 21:00",2014,12,29,21,0,FALSE,4036," NCM",513,0.3,4.6,2.45
"613",42002,"2014-12-29 21:00",2014,12,29,21,0,FALSE,4045," AWSDLY",516,-1.2,3.6,1.2
"614",42002,"2014-12-29 21:00",2014,12,29,21,0,FALSE,4058," NCM",56958,0.6,2.8,1.7
"615",42002,"2014-12-29 21:00",2014,12,29,21,0,FALSE,4065," AWSDLY",529,0,4.5,2.25
"616",42002,"2014-12-29 21:00",2014,12,29,21,0,FALSE,4077," AWSDLY",534,-0.1,4.8,2.35
"617",42003,"2014-12-30 09:00",2014,12,30,9,0,TRUE,4036," NCM",513,1.6,3.2,2.4
"618",42003,"2014-12-30 09:00",2014,12,30,9,0,TRUE,4045," AWSDLY",516,2.6,4.3,3.45
"619",42003,"2014-12-30 09:00",2014,12,30,9,0,TRUE,4058," NCM",56958,1.7,2.8,2.25
"620",42003,"2014-12-30 09:00",2014,12,30,9,0,TRUE,4065," AWSDLY",529,-1.7,1.7,0
"621",42003,"2014-12-30 09:00",2014,12,30,9,0,TRUE,4077," AWSDLY",534,-2.2,1,-0.6
"622",42003,"2014-12-30 21:00",2014,12,30,21,0,FALSE,4036," NCM",513,2.8,4.6,3.7
"623",42003,"2014-12-30 21:00",2014,12,30,21,0,FALSE,4045," AWSDLY",516,1.9,6.9,4.4
"624",42003,"2014-12-30 21:00",2014,12,30,21,0,FALSE,4058," NCM",56958,1.6,4,2.8
"625",42003,"2014-12-30 21:00",2014,12,30,21,0,FALSE,4065," AWSDLY",529,1.1,5.4,3.25
"626",42003,"2014-12-30 21:00",2014,12,30,21,0,FALSE,4077," AWSDLY",534,0.4,6.6,3.5
"627",42004,"2014-12-31 09:00",2014,12,31,9,0,TRUE,4036," NCM",513,1.3,3.5,2.4
"628",42004,"2014-12-31 09:00",2014,12,31,9,0,TRUE,4045," AWSDLY",516,0.5,3.9,2.2
"629",42004,"2014-12-31 09:00",2014,12,31,9,0,TRUE,4058," NCM",56958,1.6,4.9,3.25
"630",42004,"2014-12-31 09:00",2014,12,31,9,0,TRUE,4065," AWSDLY",529,-2.3,2.8,0.25
"631",42004,"2014-12-31 09:00",2014,12,31,9,0,TRUE,4077," AWSDLY",534,-2.4,2.8,0.2
"632",42004,"2014-12-31 21:00",2014,12,31,21,0,FALSE,4036," NCM",513,2.7,7.2,4.95
"633",42004,"2014-12-31 21:00",2014,12,31,21,0,FALSE,4045," AWSDLY",516,3.8,8.6,6.2
"634",42004,"2014-12-31 21:00",2014,12,31,21,0,FALSE,4058," NCM",56958,4.2,7.6,5.9
"635",42004,"2014-12-31 21:00",2014,12,31,21,0,FALSE,4065," AWSDLY",529,-0.8,7.6,3.4
"636",42004,"2014-12-31 21:00",2014,12,31,21,0,FALSE,4077," AWSDLY",534,-1.2,7,2.9
